invoice_no,customer_id,product_id,quantity,transaction_date,total_amount
INV00029092,CUST00122,PROD00075,7,2024-02-15,2133.04
INV00029093,CUST03539,PROD00057,1,2024-05-31,409.12
INV00029094,CUST02944,PROD00177,6,2023-07-08,76.98
INV00029095,CUST01147,PROD00149,3,2023-11-14,342.42
INV00029096,CUST03221,PROD00050,10,2023-07-28,4764.7
INV00029097,CUST00423,PROD00072,5,2023-04-23,2339.1
INV00029098,CUST01086,PROD00008,6,2023-12-13,502.32
INV00029099,CUST03648,PROD00121,7,2024-04-10,354.13
INV00029100,CUST00598,PROD00063,4,2022-08-02,1964.16
INV00029101,CUST00141,PROD00105,1,2024-08-30,262.25
INV00029102,CUST00870,PROD00152,7,2023-05-29,2597.07
INV00029103,CUST03602,PROD00126,2,2023-03-25,568.02
INV00029104,CUST04366,PROD00141,3,2023-01-23,943.44
INV00029105,CUST01172,PROD00069,9,2024-10-30,1785.51
INV00029106,CUST04912,PROD00051,7,2022-07-18,820.61
INV00029107,CUST04610,PROD00173,10,2023-04-05,297.6
INV00029108,CUST00191,PROD00184,6,2023-10-04,1796.58
INV00029109,CUST02407,PROD00171,9,2023-01-30,2958.57
INV00029110,CUST00580,PROD00041,6,2024-07-02,2127.42
INV00029111,CUST04441,PROD00048,4,2023-09-09,1923.8
INV00029112,CUST04418,PROD00010,3,2023-01-01,160.89
INV00029113,CUST02539,PROD00025,3,2024-12-16,661.47
INV00029114,CUST03316,PROD00191,4,2022-11-03,1577.8
INV00029115,CUST02729,PROD00079,6,2022-10-24,1020.36
INV00029116,CUST04580,PROD00092,10,2024-10-05,1660.0
INV00029117,CUST02569,PROD00131,1,2024-11-29,128.51
INV00029118,CUST00581,PROD00049,7,2023-03-29,2510.41
INV00029119,CUST02235,PROD00077,4,2024-01-19,724.6
INV00029120,CUST04796,PROD00141,8,2023-02-19,2515.84
INV00029121,CUST00255,PROD00160,8,2024-10-08,3236.48
INV00029122,CUST02338,PROD00136,7,2024-05-09,2156.49
INV00029123,CUST02945,PROD00055,2,2024-10-06,628.78
INV00029124,CUST01428,PROD00178,9,2024-05-08,388.71
INV00029125,CUST03023,PROD00096,3,2024-11-19,683.43
INV00029126,CUST03683,PROD00154,4,2024-08-09,1336.68
INV00029127,CUST03132,PROD00101,6,2023-06-16,1679.82
INV00029128,CUST02477,PROD00129,1,2024-05-26,293.86
INV00029129,CUST00948,PROD00162,1,2024-09-16,409.54
INV00029130,CUST01864,PROD00191,8,2022-08-27,3155.6
INV00029131,CUST02061,PROD00168,8,2024-12-18,2695.84
INV00029132,CUST00238,PROD00073,9,2022-07-27,1963.08
INV00029133,CUST03807,PROD00188,9,2023-12-08,1752.57
INV00029134,CUST03123,PROD00063,8,2023-01-18,3928.32
INV00029135,CUST04097,PROD00017,1,2024-01-02,30.69
INV00029136,CUST03134,PROD00088,8,2024-02-09,3132.72
INV00029137,CUST01885,PROD00056,9,2024-04-08,1455.21
INV00029138,CUST00746,PROD00078,6,2023-05-15,279.24
INV00029139,CUST04878,PROD00116,4,2022-12-06,1852.52
INV00029140,CUST02835,PROD00188,2,2022-10-25,389.46
INV00029141,CUST02803,PROD00094,5,2023-05-16,2288.95
INV00029142,CUST00724,PROD00090,8,2024-05-04,2420.4
INV00029143,CUST03649,PROD00153,6,2023-01-04,667.56
INV00029144,CUST04442,PROD00161,4,2023-11-01,1725.4
INV00029145,CUST00208,PROD00147,3,2023-02-26,819.87
INV00029146,CUST03573,PROD00098,9,2023-10-08,504.45
INV00029147,CUST01067,PROD00192,4,2024-05-07,806.96
INV00029148,CUST04125,PROD00029,5,2024-10-05,1279.0
INV00029149,CUST02336,PROD00197,4,2024-08-20,1546.08
INV00029150,CUST01511,PROD00142,6,2024-07-18,1139.46
INV00029151,CUST02780,PROD00116,9,2022-09-14,4168.17
INV00029152,CUST00464,PROD00085,4,2023-02-04,1574.04
INV00029153,CUST03869,PROD00187,9,2024-09-13,3987.54
INV00029154,CUST02578,PROD00166,3,2022-09-06,355.32
INV00029155,CUST01252,PROD00045,10,2024-11-29,1578.7
INV00029156,CUST02994,PROD00163,4,2024-06-07,1035.2
INV00029157,CUST02744,PROD00167,5,2023-12-01,1378.5
INV00029158,CUST03384,PROD00016,6,2022-08-26,121.62
INV00029159,CUST03548,PROD00030,2,2023-03-28,393.36
INV00029160,CUST00383,PROD00069,9,2024-07-26,1785.51
INV00029161,CUST04131,PROD00098,10,2024-11-12,560.5
INV00029162,CUST03274,PROD00088,2,2023-12-01,783.18
INV00029163,CUST02160,PROD00108,5,2024-12-31,1304.05
INV00029164,CUST04028,PROD00047,10,2024-01-23,636.5
INV00029165,CUST03248,PROD00058,9,2022-06-06,2279.25
INV00029166,CUST01020,PROD00033,2,2024-07-07,784.34
INV00029167,CUST04826,PROD00111,4,2023-10-16,1108.24
INV00029168,CUST04970,PROD00124,3,2022-11-13,1060.14
INV00029169,CUST03113,PROD00055,8,2024-02-09,2515.12
INV00029170,CUST01508,PROD00123,1,2023-03-26,322.61
INV00029171,CUST00842,PROD00075,9,2023-01-26,2742.48
INV00029172,CUST02983,PROD00008,8,2024-08-20,669.76
INV00029173,CUST00330,PROD00132,2,2023-09-04,12.0
INV00029174,CUST03735,PROD00104,6,2024-03-16,637.2
INV00029175,CUST00651,PROD00169,7,2024-04-09,2463.51
INV00029176,CUST00637,PROD00008,8,2023-01-09,669.76
INV00029177,CUST03613,PROD00149,6,2024-12-23,684.84
INV00029178,CUST01982,PROD00057,10,2024-03-22,4091.2
INV00029179,CUST03548,PROD00024,4,2024-02-17,1348.68
INV00029180,CUST04212,PROD00022,8,2023-02-09,510.72
INV00029181,CUST04502,PROD00188,9,2022-12-15,1752.57
INV00029182,CUST01991,PROD00106,10,2023-12-07,416.5
INV00029183,CUST03421,PROD00180,2,2024-10-19,361.32
INV00029184,CUST01140,PROD00188,8,2022-03-29,1557.84
INV00029185,CUST04701,PROD00093,8,2024-01-24,3767.44
INV00029186,CUST00135,PROD00160,3,2023-03-29,1213.68
INV00029187,CUST00859,PROD00070,9,2022-12-11,897.84
INV00029188,CUST00689,PROD00173,5,2024-04-13,148.8
INV00029189,CUST01875,PROD00195,8,2024-09-04,3951.12
INV00029190,CUST00418,PROD00025,5,2023-12-23,1102.45
INV00029191,CUST00184,PROD00063,3,2024-07-05,1473.12
INV00029192,CUST01524,PROD00064,3,2023-07-10,947.58
INV00029193,CUST00749,PROD00082,4,2023-03-07,426.68
INV00029194,CUST04448,PROD00009,8,2022-12-06,753.6
INV00029195,CUST01058,PROD00172,10,2024-12-09,4100.9
INV00029196,CUST01151,PROD00054,6,2023-12-29,2041.14
INV00029197,CUST03641,PROD00198,9,2024-06-15,1949.49
INV00029198,CUST04822,PROD00027,7,2023-04-23,1116.01
INV00029199,CUST04587,PROD00087,5,2023-06-11,312.55
INV00029200,CUST04923,PROD00048,7,2023-01-10,3366.65
INV00029201,CUST00503,PROD00065,2,2023-04-21,255.04
INV00029202,CUST03950,PROD00040,5,2023-10-12,1265.2
INV00029203,CUST00298,PROD00025,9,2023-01-05,1984.41
INV00029204,CUST03549,PROD00026,8,2022-11-16,2215.28
INV00029205,CUST00771,PROD00061,10,2024-12-16,4679.7
INV00029206,CUST00206,PROD00085,7,2023-02-19,2754.57
INV00029207,CUST01060,PROD00111,8,2022-10-09,2216.48
INV00029208,CUST04081,PROD00022,4,2024-03-03,255.36
INV00029209,CUST02682,PROD00053,10,2024-12-02,4053.5
INV00029210,CUST04964,PROD00015,7,2024-06-12,1229.06
INV00029211,CUST04807,PROD00091,5,2024-04-17,2476.15
INV00029212,CUST03201,PROD00154,3,2024-03-22,1002.51
INV00029213,CUST04651,PROD00040,1,2023-11-04,253.04
INV00029214,CUST02653,PROD00144,8,2022-06-11,2524.88
INV00029215,CUST01974,PROD00109,7,2024-02-07,2599.66
INV00029216,CUST00653,PROD00022,8,2023-10-28,510.72
INV00029217,CUST02118,PROD00013,5,2024-10-17,334.7
INV00029218,CUST04808,PROD00175,2,2022-09-15,39.2
INV00029219,CUST02962,PROD00092,10,2023-01-21,1660.0
INV00029220,CUST00236,PROD00032,10,2023-04-26,129.5
INV00029221,CUST03599,PROD00050,5,2023-06-20,2382.35
INV00029222,CUST01869,PROD00084,1,2024-11-19,491.11
INV00029223,CUST03846,PROD00012,10,2022-09-18,654.1
INV00029224,CUST01295,PROD00194,6,2024-07-21,782.46
INV00029225,CUST00024,PROD00164,1,2023-11-26,222.0
INV00029226,CUST04252,PROD00108,2,2023-11-24,521.62
INV00029227,CUST00059,PROD00156,7,2022-10-22,2608.9
INV00029228,CUST02960,PROD00010,10,2023-07-18,536.3
INV00029229,CUST01605,PROD00147,9,2024-10-27,2459.61
INV00029230,CUST00423,PROD00089,5,2022-03-21,1968.55
INV00029231,CUST02519,PROD00043,9,2023-03-27,2453.94
INV00029232,CUST02623,PROD00030,1,2023-02-26,196.68
INV00029233,CUST02042,PROD00165,3,2023-11-05,1494.45
INV00029234,CUST03486,PROD00086,4,2023-08-03,1472.32
INV00029235,CUST03086,PROD00086,5,2023-09-19,1840.4
INV00029236,CUST01992,PROD00111,5,2024-03-20,1385.3
INV00029237,CUST01461,PROD00001,6,2024-01-04,415.92
INV00029238,CUST02307,PROD00037,6,2024-11-09,2534.52
INV00029239,CUST02842,PROD00043,5,2023-07-09,1363.3
INV00029240,CUST04642,PROD00063,3,2024-08-30,1473.12
INV00029241,CUST02297,PROD00022,7,2023-08-13,446.88
INV00029242,CUST04128,PROD00142,8,2022-06-17,1519.28
INV00029243,CUST01177,PROD00142,7,2023-06-23,1329.37
INV00029244,CUST00062,PROD00008,4,2024-05-09,334.88
INV00029245,CUST04467,PROD00137,6,2024-06-18,662.88
INV00029246,CUST00141,PROD00166,2,2024-08-26,236.88
INV00029247,CUST04487,PROD00002,6,2024-07-24,1693.5
INV00029248,CUST00649,PROD00003,2,2024-03-08,782.92
INV00029249,CUST00655,PROD00147,4,2024-09-23,1093.16
INV00029250,CUST00694,PROD00193,5,2024-05-13,1296.2
INV00029251,CUST02594,PROD00004,2,2023-10-23,711.4
INV00029252,CUST00760,PROD00162,9,2023-04-05,3685.86
INV00029253,CUST01046,PROD00036,3,2023-09-21,929.64
INV00029254,CUST02566,PROD00130,8,2023-07-16,2122.0
INV00029255,CUST03669,PROD00003,10,2022-12-22,3914.6
INV00029256,CUST04564,PROD00164,8,2022-12-31,1776.0
INV00029257,CUST00958,PROD00156,6,2024-07-26,2236.2
INV00029258,CUST03449,PROD00008,3,2023-07-07,251.16
INV00029259,CUST04179,PROD00093,7,2024-10-14,3296.51
INV00029260,CUST01206,PROD00088,9,2023-05-17,3524.31
INV00029261,CUST00639,PROD00179,4,2024-06-20,1824.12
INV00029262,CUST03415,PROD00098,2,2023-10-02,112.1
INV00029263,CUST04366,PROD00143,1,2022-05-16,29.99
INV00029264,CUST03750,PROD00040,6,2023-09-04,1518.24
INV00029265,CUST04945,PROD00096,3,2023-06-14,683.43
INV00029266,CUST00773,PROD00036,3,2024-12-07,929.64
INV00029267,CUST00857,PROD00085,7,2024-01-13,2754.57
INV00029268,CUST01572,PROD00028,5,2024-05-18,1219.2
INV00029269,CUST02141,PROD00171,5,2022-12-09,1643.65
INV00029270,CUST02652,PROD00175,9,2023-06-29,176.4
INV00029271,CUST02150,PROD00125,8,2024-12-25,1518.08
INV00029272,CUST02665,PROD00112,7,2022-09-21,2425.08
INV00029273,CUST00960,PROD00074,3,2023-02-03,1318.8
INV00029274,CUST04767,PROD00038,2,2023-12-13,106.54
INV00029275,CUST00035,PROD00099,10,2024-11-02,2761.5
INV00029276,CUST03949,PROD00104,8,2024-07-10,849.6
INV00029277,CUST02592,PROD00188,6,2024-08-20,1168.38
INV00029278,CUST04246,PROD00064,2,2023-03-27,631.72
INV00029279,CUST00461,PROD00137,2,2024-07-25,220.96
INV00029280,CUST01359,PROD00050,9,2023-07-03,4288.23
INV00029281,CUST04934,PROD00064,4,2023-05-24,1263.44
INV00029282,CUST03193,PROD00075,6,2024-01-19,1828.32
INV00029283,CUST00747,PROD00173,9,2023-03-14,267.84
INV00029284,CUST03543,PROD00084,9,2024-01-09,4419.99
INV00029285,CUST00706,PROD00120,7,2024-12-12,1622.04
INV00029286,CUST00041,PROD00142,8,2022-05-30,1519.28
INV00029287,CUST04926,PROD00073,7,2024-04-11,1526.84
INV00029288,CUST00898,PROD00058,4,2023-01-03,1013.0
INV00029289,CUST00193,PROD00187,6,2023-06-13,2658.36
INV00029290,CUST03138,PROD00038,2,2023-02-06,106.54
INV00029291,CUST01554,PROD00087,7,2022-09-13,437.57
INV00029292,CUST02159,PROD00121,1,2022-10-17,50.59
INV00029293,CUST04854,PROD00096,8,2024-12-31,1822.48
INV00029294,CUST03312,PROD00004,2,2024-09-26,711.4
INV00029295,CUST01313,PROD00191,4,2023-03-16,1577.8
INV00029296,CUST01824,PROD00013,6,2024-09-17,401.64
INV00029297,CUST03827,PROD00171,6,2022-10-17,1972.38
INV00029298,CUST00873,PROD00154,10,2023-10-04,3341.7
INV00029299,CUST01822,PROD00052,3,2023-09-09,1320.81
INV00029300,CUST03015,PROD00021,4,2023-03-20,331.52
INV00029301,CUST04374,PROD00111,4,2024-10-14,1108.24
INV00029302,CUST04718,PROD00157,6,2024-02-25,1001.34
INV00029303,CUST02368,PROD00112,3,2024-05-24,1039.32
INV00029304,CUST01575,PROD00130,8,2023-12-22,2122.0
INV00029305,CUST01620,PROD00031,6,2022-12-04,2722.5
INV00029306,CUST03667,PROD00056,5,2023-05-19,808.45
INV00029307,CUST00307,PROD00081,4,2022-12-09,162.76
INV00029308,CUST04616,PROD00149,1,2024-05-26,114.14
INV00029309,CUST01400,PROD00108,10,2023-08-03,2608.1
INV00029310,CUST01235,PROD00112,6,2024-04-30,2078.64
INV00029311,CUST00176,PROD00145,8,2023-03-09,1567.04
INV00029312,CUST01645,PROD00012,2,2022-06-06,130.82
INV00029313,CUST03382,PROD00051,9,2024-03-19,1055.07
INV00029314,CUST00577,PROD00122,3,2024-11-10,836.76
INV00029315,CUST01247,PROD00004,2,2024-07-02,711.4
INV00029316,CUST00087,PROD00162,4,2024-11-29,1638.16
INV00029317,CUST01420,PROD00132,2,2023-03-29,12.0
INV00029318,CUST00676,PROD00017,4,2022-07-24,122.76
INV00029319,CUST03785,PROD00075,3,2023-11-15,914.16
INV00029320,CUST04898,PROD00096,5,2024-08-05,1139.05
INV00029321,CUST03470,PROD00168,5,2023-11-12,1684.9
INV00029322,CUST04010,PROD00180,4,2022-07-08,722.64
INV00029323,CUST00352,PROD00117,3,2024-09-04,116.49
INV00029324,CUST00156,PROD00108,1,2023-03-13,260.81
INV00029325,CUST01486,PROD00130,5,2023-07-05,1326.25
INV00029326,CUST04690,PROD00110,1,2024-09-16,317.2
INV00029327,CUST03311,PROD00161,2,2024-06-20,862.7
INV00029328,CUST03181,PROD00192,9,2023-03-22,1815.66
INV00029329,CUST01750,PROD00030,4,2022-11-18,786.72
INV00029330,CUST00258,PROD00102,2,2024-05-07,197.92
INV00029331,CUST01418,PROD00082,9,2024-05-10,960.03
INV00029332,CUST03884,PROD00135,2,2023-01-06,454.6
INV00029333,CUST00500,PROD00034,3,2024-02-02,199.71
INV00029334,CUST04006,PROD00011,7,2024-12-07,2819.18
INV00029335,CUST00808,PROD00036,7,2022-08-22,2169.16
INV00029336,CUST00296,PROD00174,2,2023-11-08,912.4
INV00029337,CUST02356,PROD00188,5,2022-12-07,973.65
INV00029338,CUST02561,PROD00141,5,2023-08-14,1572.4
INV00029339,CUST00672,PROD00076,9,2023-07-11,1145.97
INV00029340,CUST01501,PROD00058,4,2022-09-27,1013.0
INV00029341,CUST04401,PROD00078,9,2022-09-03,418.86
INV00029342,CUST03819,PROD00051,4,2023-05-28,468.92
INV00029343,CUST00177,PROD00113,4,2023-06-23,305.0
INV00029344,CUST03821,PROD00095,5,2023-04-22,53.4
INV00029345,CUST04092,PROD00070,5,2024-02-09,498.8
INV00029346,CUST03108,PROD00077,3,2022-05-30,543.45
INV00029347,CUST01582,PROD00004,6,2023-09-14,2134.2
INV00029348,CUST02517,PROD00178,3,2022-11-20,129.57
INV00029349,CUST00938,PROD00041,3,2023-09-30,1063.71
INV00029350,CUST04263,PROD00055,10,2024-01-06,3143.9
INV00029351,CUST02084,PROD00101,2,2024-11-14,559.94
INV00029352,CUST00488,PROD00169,1,2023-08-14,351.93
INV00029353,CUST00973,PROD00072,4,2022-05-11,1871.28
INV00029354,CUST01895,PROD00099,7,2024-11-20,1933.05
INV00029355,CUST04853,PROD00183,3,2023-03-13,901.68
INV00029356,CUST01818,PROD00090,8,2024-08-07,2420.4
INV00029357,CUST04697,PROD00027,1,2024-08-11,159.43
INV00029358,CUST00083,PROD00163,4,2023-06-26,1035.2
INV00029359,CUST00798,PROD00102,6,2023-11-10,593.76
INV00029360,CUST04997,PROD00003,3,2024-01-13,1174.38
INV00029361,CUST00278,PROD00126,10,2022-03-29,2840.1
INV00029362,CUST04300,PROD00100,10,2024-08-29,4895.8
INV00029363,CUST02722,PROD00022,4,2023-05-10,255.36
INV00029364,CUST00514,PROD00103,9,2024-04-03,2638.62
INV00029365,CUST02960,PROD00082,8,2024-10-24,853.36
INV00029366,CUST03629,PROD00090,5,2023-05-10,1512.75
INV00029367,CUST04606,PROD00032,7,2024-08-12,90.65
INV00029368,CUST00345,PROD00172,2,2024-02-05,820.18
INV00029369,CUST04024,PROD00043,2,2024-08-05,545.32
INV00029370,CUST02906,PROD00105,4,2023-10-18,1049.0
INV00029371,CUST04821,PROD00110,8,2023-03-06,2537.6
INV00029372,CUST04874,PROD00093,10,2023-06-16,4709.3
INV00029373,CUST01633,PROD00015,1,2023-05-05,175.58
INV00029374,CUST03516,PROD00190,5,2024-07-03,726.2
INV00029375,CUST04582,PROD00115,1,2022-07-22,90.19
INV00029376,CUST01172,PROD00121,5,2022-01-23,252.95
INV00029377,CUST01697,PROD00171,10,2024-08-27,3287.3
INV00029378,CUST03130,PROD00173,2,2023-07-24,59.52
INV00029379,CUST00823,PROD00121,5,2023-12-19,252.95
INV00029380,CUST02378,PROD00157,1,2023-07-05,166.89
INV00029381,CUST01005,PROD00062,2,2023-12-22,852.18
INV00029382,CUST03362,PROD00011,6,2024-04-04,2416.44
INV00029383,CUST04620,PROD00159,2,2022-09-06,93.46
INV00029384,CUST00234,PROD00015,1,2024-11-21,175.58
INV00029385,CUST00539,PROD00037,9,2024-07-08,3801.78
INV00029386,CUST01757,PROD00167,1,2023-06-25,275.7
INV00029387,CUST01230,PROD00090,3,2024-02-12,907.65
INV00029388,CUST00263,PROD00037,9,2024-08-12,3801.78
INV00029389,CUST01899,PROD00094,3,2023-11-22,1373.37
INV00029390,CUST00446,PROD00077,9,2023-01-17,1630.35
INV00029391,CUST04768,PROD00164,1,2023-07-05,222.0
INV00029392,CUST00467,PROD00086,2,2023-05-07,736.16
INV00029393,CUST01793,PROD00018,6,2023-12-30,452.22
INV00029394,CUST04311,PROD00184,2,2024-08-18,598.86
INV00029395,CUST01240,PROD00012,1,2023-03-13,65.41
INV00029396,CUST00899,PROD00034,4,2022-10-22,266.28
INV00029397,CUST01112,PROD00124,4,2022-08-30,1413.52
INV00029398,CUST01242,PROD00006,1,2024-06-03,486.35
INV00029399,CUST02537,PROD00099,2,2024-01-13,552.3
INV00029400,CUST01138,PROD00159,4,2023-12-18,186.92
INV00029401,CUST00612,PROD00019,7,2023-08-15,774.41
INV00029402,CUST04714,PROD00122,8,2022-12-07,2231.36
INV00029403,CUST00580,PROD00107,7,2023-04-17,2132.97
INV00029404,CUST04089,PROD00143,2,2023-01-05,59.98
INV00029405,CUST02221,PROD00091,7,2024-03-29,3466.61
INV00029406,CUST03822,PROD00189,8,2023-07-04,1994.24
INV00029407,CUST02688,PROD00010,7,2022-12-07,375.41
INV00029408,CUST01004,PROD00169,9,2023-04-27,3167.37
INV00029409,CUST03418,PROD00028,7,2024-05-29,1706.88
INV00029410,CUST00586,PROD00189,5,2023-08-12,1246.4
INV00029411,CUST03678,PROD00018,7,2024-04-09,527.59
INV00029412,CUST00765,PROD00169,8,2022-12-25,2815.44
INV00029413,CUST04714,PROD00141,9,2024-12-20,2830.32
INV00029414,CUST03393,PROD00119,5,2023-09-07,1747.1
INV00029415,CUST04793,PROD00198,10,2023-03-27,2166.1
INV00029416,CUST03922,PROD00056,9,2024-03-07,1455.21
INV00029417,CUST03489,PROD00169,7,2023-04-02,2463.51
INV00029418,CUST02884,PROD00177,2,2024-05-09,25.66
INV00029419,CUST01005,PROD00123,10,2024-08-07,3226.1
INV00029420,CUST03197,PROD00050,2,2024-05-15,952.94
INV00029421,CUST00566,PROD00125,3,2024-08-04,569.28
INV00029422,CUST01786,PROD00182,9,2024-02-29,1004.4
INV00029423,CUST04165,PROD00060,1,2023-01-28,159.87
INV00029424,CUST01496,PROD00169,6,2024-05-25,2111.58
INV00029425,CUST04135,PROD00099,7,2023-02-17,1933.05
INV00029426,CUST01731,PROD00137,9,2022-07-07,994.32
INV00029427,CUST03116,PROD00156,8,2022-12-19,2981.6
INV00029428,CUST01943,PROD00033,1,2022-10-31,392.17
INV00029429,CUST04307,PROD00117,8,2023-04-20,310.64
INV00029430,CUST03694,PROD00077,5,2023-03-19,905.75
INV00029431,CUST02536,PROD00063,7,2023-11-04,3437.28
INV00029432,CUST02450,PROD00132,8,2022-08-24,48.0
INV00029433,CUST04120,PROD00147,1,2023-07-20,273.29
INV00029434,CUST03228,PROD00034,10,2023-06-07,665.7
INV00029435,CUST01797,PROD00012,8,2023-08-27,523.28
INV00029436,CUST04890,PROD00194,5,2024-01-22,652.05
INV00029437,CUST01905,PROD00141,4,2024-09-12,1257.92
INV00029438,CUST01702,PROD00073,3,2024-03-18,654.36
INV00029439,CUST01342,PROD00073,7,2024-08-29,1526.84
INV00029440,CUST02289,PROD00070,9,2023-02-15,897.84
INV00029441,CUST03727,PROD00197,3,2024-05-28,1159.56
INV00029442,CUST01399,PROD00057,4,2022-10-28,1636.48
INV00029443,CUST00064,PROD00071,1,2022-01-27,208.77
INV00029444,CUST02741,PROD00017,10,2023-01-26,306.9
INV00029445,CUST02113,PROD00136,10,2023-09-06,3080.7
INV00029446,CUST01552,PROD00085,1,2024-06-09,393.51
INV00029447,CUST02439,PROD00156,4,2023-09-20,1490.8
INV00029448,CUST03568,PROD00167,1,2023-02-02,275.7
INV00029449,CUST01925,PROD00194,3,2023-09-26,391.23
INV00029450,CUST03597,PROD00010,3,2023-08-06,160.89
INV00029451,CUST00050,PROD00052,2,2023-10-27,880.54
INV00029452,CUST01842,PROD00098,7,2022-11-17,392.35
INV00029453,CUST01819,PROD00148,4,2024-06-03,1880.52
INV00029454,CUST04118,PROD00071,3,2024-08-11,626.31
INV00029455,CUST02413,PROD00140,3,2023-01-11,1161.87
INV00029456,CUST00493,PROD00001,10,2024-06-22,693.2
INV00029457,CUST02871,PROD00070,4,2022-12-23,399.04
INV00029458,CUST03048,PROD00037,3,2023-07-18,1267.26
INV00029459,CUST01325,PROD00131,9,2024-06-05,1156.59
INV00029460,CUST00757,PROD00005,6,2024-07-08,541.08
INV00029461,CUST00349,PROD00009,10,2022-11-27,942.0
INV00029462,CUST00801,PROD00187,8,2024-04-15,3544.48
INV00029463,CUST03203,PROD00086,10,2023-10-23,3680.8
INV00029464,CUST02431,PROD00031,6,2022-09-11,2722.5
INV00029465,CUST00308,PROD00049,10,2022-11-16,3586.3
INV00029466,CUST04044,PROD00191,2,2022-07-31,788.9
INV00029467,CUST00956,PROD00191,1,2023-11-29,394.45
INV00029468,CUST04389,PROD00125,3,2024-02-03,569.28
INV00029469,CUST01255,PROD00060,6,2024-02-20,959.22
INV00029470,CUST02734,PROD00076,7,2024-02-16,891.31
INV00029471,CUST04146,PROD00067,7,2023-10-01,682.64
INV00029472,CUST03940,PROD00081,1,2024-11-01,40.69
INV00029473,CUST03181,PROD00051,5,2023-03-25,586.15
INV00029474,CUST03828,PROD00003,5,2024-06-17,1957.3
INV00029475,CUST02358,PROD00077,8,2023-02-25,1449.2
INV00029476,CUST02150,PROD00014,7,2023-11-08,2981.86
INV00029477,CUST03455,PROD00072,5,2023-09-13,2339.1
INV00029478,CUST00960,PROD00013,2,2023-08-29,133.88
INV00029479,CUST04698,PROD00043,9,2022-11-30,2453.94
INV00029480,CUST02557,PROD00193,3,2022-11-12,777.72
INV00029481,CUST01162,PROD00038,4,2022-08-19,213.08
INV00029482,CUST04429,PROD00127,7,2024-09-20,1596.63
INV00029483,CUST03699,PROD00054,9,2024-11-19,3061.71
INV00029484,CUST02478,PROD00036,2,2024-06-15,619.76
INV00029485,CUST04169,PROD00079,7,2024-09-03,1190.42
INV00029486,CUST00781,PROD00037,4,2023-05-13,1689.68
INV00029487,CUST04740,PROD00028,9,2024-11-01,2194.56
INV00029488,CUST01109,PROD00077,6,2024-06-01,1086.9
INV00029489,CUST00793,PROD00190,1,2023-09-12,145.24
INV00029490,CUST03370,PROD00197,4,2023-08-13,1546.08
INV00029491,CUST02424,PROD00011,10,2022-11-09,4027.4
INV00029492,CUST01483,PROD00101,8,2023-09-17,2239.76
INV00029493,CUST01784,PROD00028,8,2024-06-22,1950.72
INV00029494,CUST04364,PROD00164,1,2023-10-24,222.0
INV00029495,CUST02515,PROD00049,5,2024-02-02,1793.15
INV00029496,CUST02338,PROD00062,10,2022-05-31,4260.9
INV00029497,CUST03651,PROD00178,5,2023-11-24,215.95
INV00029498,CUST01113,PROD00058,8,2024-05-26,2026.0
INV00029499,CUST01277,PROD00132,2,2022-08-14,12.0
INV00029500,CUST04584,PROD00127,6,2022-03-02,1368.54
INV00029501,CUST01410,PROD00131,6,2023-07-26,771.06
INV00029502,CUST01918,PROD00169,2,2023-03-17,703.86
INV00029503,CUST02920,PROD00197,1,2024-08-28,386.52
INV00029504,CUST03731,PROD00154,5,2023-02-06,1670.85
INV00029505,CUST04524,PROD00180,4,2022-09-03,722.64
INV00029506,CUST04937,PROD00133,3,2024-11-09,273.51
INV00029507,CUST04758,PROD00132,1,2022-11-23,6.0
INV00029508,CUST04218,PROD00101,5,2022-08-21,1399.85
INV00029509,CUST02201,PROD00162,6,2023-04-02,2457.24
