transaction_id,invoice_no,customer_id,customer_name,country,product_id,product_name,category,quantity,transaction_date,total_amount,year,month,day,day_of_week
72534,INV00022505,CUST01115,Customer 1115,Australia,PROD00070,Product 70,Sports,4,2023-03-11,399.04,2023.0,3.0,11.0,Saturday 
72535,INV00022506,CUST02547,Customer 2547,Australia,PROD00142,Product 142,Beauty,10,2022-12-11,1899.1,2022.0,12.0,11.0,Sunday   
72536,INV00022507,CUST00309,Customer 309,USA,PROD00185,Product 185,Clothing,2,2024-02-24,378.48,2024.0,2.0,24.0,Saturday 
72537,INV00022508,CUST04235,Customer 4235,Canada,PROD00070,Product 70,Sports,7,2023-12-03,698.32,2023.0,12.0,3.0,Sunday   
72538,INV00022509,CUST03964,Customer 3964,Australia,PROD00037,Product 37,Electronics,9,2024-02-24,3801.78,2024.0,2.0,24.0,Saturday 
72539,INV00022510,CUST02869,Customer 2869,UK,PROD00123,Product 123,Beauty,1,2022-10-02,322.61,2022.0,10.0,2.0,Sunday   
72540,INV00022511,CUST01097,Customer 1097,Germany,PROD00182,Product 182,Clothing,4,2024-11-29,446.4,2024.0,11.0,29.0,Friday   
72541,INV00022512,CUST04849,Customer 4849,Australia,PROD00075,Product 75,Food & Beverages,5,2023-10-11,1523.6,2023.0,10.0,11.0,Wednesday
72542,INV00022513,CUST03933,Customer 3933,Australia,PROD00179,Product 179,Toys,2,2023-09-12,912.06,2023.0,9.0,12.0,Tuesday  
72543,INV00022514,CUST02201,Customer 2201,Australia,PROD00101,Product 101,Books,4,2024-04-17,1119.88,2024.0,4.0,17.0,Wednesday
72544,INV00022515,CUST01687,Customer 1687,Germany,PROD00166,Product 166,Beauty,10,2022-06-15,1184.4,2022.0,6.0,15.0,Wednesday
72545,INV00022516,CUST01261,Customer 1261,India,PROD00032,Product 32,Electronics,8,2023-01-14,103.6,2023.0,1.0,14.0,Saturday 
72546,INV00022517,CUST00326,Customer 326,UK,PROD00029,Product 29,Sports,4,2024-03-02,1023.2,2024.0,3.0,2.0,Saturday 
72547,INV00022518,CUST01281,Customer 1281,India,PROD00125,Product 125,Electronics,1,2023-02-27,189.76,2023.0,2.0,27.0,Monday   
72548,INV00022519,CUST01587,Customer 1587,USA,PROD00030,Product 30,Clothing,10,2023-07-16,1966.8,2023.0,7.0,16.0,Sunday   
72549,INV00022520,CUST02368,Customer 2368,Canada,PROD00164,Product 164,Home & Garden,8,2024-12-05,1776.0,2024.0,12.0,5.0,Thursday 
72550,INV00022521,CUST02197,Customer 2197,Australia,PROD00062,Product 62,Books,2,2023-05-10,852.18,2023.0,5.0,10.0,Wednesday
72551,INV00022522,CUST04409,Customer 4409,Germany,PROD00136,Product 136,Home & Garden,6,2022-11-20,1848.42,2022.0,11.0,20.0,Sunday   
72552,INV00022523,CUST03660,Customer 3660,Germany,PROD00167,Product 167,Books,6,2023-06-27,1654.2,2023.0,6.0,27.0,Tuesday  
72553,INV00022524,CUST00681,Customer 681,Australia,PROD00096,Product 96,Clothing,3,2022-09-14,683.43,2022.0,9.0,14.0,Wednesday
72554,INV00022525,CUST00793,Customer 793,France,PROD00131,Product 131,Sports,5,2024-05-06,642.55,2024.0,5.0,6.0,Monday   
72555,INV00022526,CUST02791,Customer 2791,USA,PROD00156,Product 156,Electronics,3,2024-02-22,1118.1,2024.0,2.0,22.0,Thursday 
72556,INV00022527,CUST00705,Customer 705,Australia,PROD00148,Product 148,Sports,2,2023-11-17,940.26,2023.0,11.0,17.0,Friday   
72557,INV00022528,CUST02990,Customer 2990,India,PROD00022,Product 22,Books,7,2023-08-27,446.88,2023.0,8.0,27.0,Sunday   
72558,INV00022529,CUST02016,Customer 2016,Germany,PROD00131,Product 131,Sports,2,2024-06-11,257.02,2024.0,6.0,11.0,Tuesday  
72559,INV00022530,CUST04521,Customer 4521,India,PROD00168,Product 168,Toys,1,2024-02-17,336.98,2024.0,2.0,17.0,Saturday 
72560,INV00022531,CUST04495,Customer 4495,Germany,PROD00090,Product 90,Food & Beverages,1,2023-01-17,302.55,2023.0,1.0,17.0,Tuesday  
72561,INV00022532,CUST01827,Customer 1827,Australia,PROD00016,Product 16,Clothing,3,2023-04-12,60.81,2023.0,4.0,12.0,Wednesday
72562,INV00022533,CUST02939,Customer 2939,USA,PROD00057,Product 57,Clothing,6,2023-09-16,2454.72,2023.0,9.0,16.0,Saturday 
72563,INV00022534,CUST02704,Customer 2704,USA,PROD00152,Product 152,Clothing,6,2024-04-05,2226.06,2024.0,4.0,5.0,Friday   
72564,INV00022535,CUST01605,Customer 1605,UK,PROD00153,Product 153,Beauty,3,2024-03-06,333.78,2024.0,3.0,6.0,Wednesday
72565,INV00022536,CUST00091,Customer 91,UK,PROD00197,Product 197,Food & Beverages,6,2024-09-14,2319.12,2024.0,9.0,14.0,Saturday 
72566,INV00022537,CUST03391,Customer 3391,Germany,PROD00005,Product 5,Electronics,7,2023-01-02,631.26,2023.0,1.0,2.0,Monday   
72567,INV00022538,CUST02408,Customer 2408,UK,PROD00036,Product 36,Sports,10,2022-07-28,3098.8,2022.0,7.0,28.0,Thursday 
72568,INV00022539,CUST01422,Customer 1422,Canada,PROD00037,Product 37,Electronics,6,2024-11-19,2534.52,2024.0,11.0,19.0,Tuesday  
72569,INV00022540,CUST04652,Customer 4652,USA,PROD00126,Product 126,Clothing,10,2023-08-09,2840.1,2023.0,8.0,9.0,Wednesday
72570,INV00022541,CUST03397,Customer 3397,Canada,PROD00119,Product 119,Sports,8,2023-01-30,2795.36,2023.0,1.0,30.0,Monday   
72571,INV00022542,CUST00709,Customer 709,France,PROD00011,Product 11,Sports,1,2023-08-23,402.74,2023.0,8.0,23.0,Wednesday
72572,INV00022543,CUST00817,Customer 817,France,PROD00191,Product 191,Food & Beverages,2,2024-12-13,788.9,2024.0,12.0,13.0,Friday   
72573,INV00022544,CUST01906,Customer 1906,Australia,PROD00162,Product 162,Beauty,4,2022-11-06,1638.16,2022.0,11.0,6.0,Sunday   
72574,INV00022545,CUST01113,Customer 1113,Australia,PROD00042,Product 42,Home & Garden,3,2023-05-14,808.41,2023.0,5.0,14.0,Sunday   
72575,INV00022546,CUST02047,Customer 2047,France,PROD00091,Product 91,Home & Garden,5,2024-07-14,2476.15,2024.0,7.0,14.0,Sunday   
72576,INV00022547,CUST01834,Customer 1834,UK,PROD00051,Product 51,Sports,8,2024-07-02,937.84,2024.0,7.0,2.0,Tuesday  
72577,INV00022548,CUST02126,Customer 2126,USA,PROD00082,Product 82,Books,7,2023-04-11,746.69,2023.0,4.0,11.0,Tuesday  
72578,INV00022549,CUST02745,Customer 2745,USA,PROD00103,Product 103,Clothing,3,2022-05-22,879.54,2022.0,5.0,22.0,Sunday   
72579,INV00022550,CUST03197,Customer 3197,USA,PROD00122,Product 122,Beauty,5,2024-10-02,1394.6,2024.0,10.0,2.0,Wednesday
72580,INV00022551,CUST00818,Customer 818,India,PROD00045,Product 45,Sports,7,2022-08-08,1105.09,2022.0,8.0,8.0,Monday   
72581,INV00022552,CUST01807,Customer 1807,UK,PROD00131,Product 131,Sports,5,2022-11-30,642.55,2022.0,11.0,30.0,Wednesday
72582,INV00022553,CUST02575,Customer 2575,UK,PROD00150,Product 150,Toys,3,2023-07-23,1092.69,2023.0,7.0,23.0,Sunday   
72583,INV00022554,CUST01374,Customer 1374,India,PROD00059,Product 59,Sports,3,2024-10-07,120.27,2024.0,10.0,7.0,Monday   
72584,INV00022555,CUST02281,Customer 2281,Germany,PROD00177,Product 177,Food & Beverages,9,2024-12-20,115.47,2024.0,12.0,20.0,Friday   
72585,INV00022556,CUST02152,Customer 2152,India,PROD00056,Product 56,Toys,7,2024-07-21,1131.83,2024.0,7.0,21.0,Sunday   
72586,INV00022557,CUST00405,Customer 405,France,PROD00153,Product 153,Beauty,7,2024-06-30,778.82,2024.0,6.0,30.0,Sunday   
72587,INV00022558,CUST00445,Customer 445,Canada,PROD00118,Product 118,Electronics,10,2023-02-15,2180.4,2023.0,2.0,15.0,Wednesday
72588,INV00022559,CUST00650,Customer 650,Germany,PROD00002,Product 2,Home & Garden,2,2023-12-25,564.5,2023.0,12.0,25.0,Monday   
72589,INV00022560,CUST02894,Customer 2894,Canada,PROD00162,Product 162,Beauty,8,2022-08-29,3276.32,2022.0,8.0,29.0,Monday   
72590,INV00022561,CUST00572,Customer 572,France,PROD00161,Product 161,Electronics,1,2024-09-19,431.35,2024.0,9.0,19.0,Thursday 
72591,INV00022562,CUST04349,Customer 4349,Australia,PROD00020,Product 20,Sports,6,2024-06-12,2005.5,2024.0,6.0,12.0,Wednesday
72592,INV00022563,CUST01639,Customer 1639,UK,PROD00177,Product 177,Food & Beverages,10,2023-12-27,128.3,2023.0,12.0,27.0,Wednesday
72593,INV00022564,CUST04365,Customer 4365,USA,PROD00093,Product 93,Toys,2,2024-09-20,941.86,2024.0,9.0,20.0,Friday   
72594,INV00022565,CUST02992,Customer 2992,France,PROD00165,Product 165,Toys,3,2023-05-12,1494.45,2023.0,5.0,12.0,Friday   
72595,INV00022566,CUST00508,Customer 508,France,PROD00183,Product 183,Food & Beverages,3,2024-05-03,901.68,2024.0,5.0,3.0,Friday   
72596,INV00022567,CUST04575,Customer 4575,France,PROD00059,Product 59,Sports,6,2024-08-27,240.54,2024.0,8.0,27.0,Tuesday  
72597,INV00022568,CUST01947,Customer 1947,Germany,PROD00070,Product 70,Sports,5,2023-02-05,498.8,2023.0,2.0,5.0,Sunday   
72598,INV00022569,CUST04945,Customer 4945,Germany,PROD00085,Product 85,Home & Garden,2,2022-07-26,787.02,2022.0,7.0,26.0,Tuesday  
72599,INV00022570,CUST02616,Customer 2616,Australia,PROD00044,Product 44,Home & Garden,9,2024-05-30,1958.85,2024.0,5.0,30.0,Thursday 
72600,INV00022571,CUST00120,Customer 120,India,PROD00014,Product 14,Books,7,2024-05-20,2981.86,2024.0,5.0,20.0,Monday   
72601,INV00022572,CUST02155,Customer 2155,Canada,PROD00135,Product 135,Food & Beverages,7,2024-10-13,1591.1,2024.0,10.0,13.0,Sunday   
72602,INV00022573,CUST01001,Customer 1001,Australia,PROD00161,Product 161,Electronics,8,2023-06-23,3450.8,2023.0,6.0,23.0,Friday   
72603,INV00022574,CUST03742,Customer 3742,India,PROD00151,Product 151,Clothing,4,2024-06-15,1242.16,2024.0,6.0,15.0,Saturday 
72604,INV00022575,CUST01516,Customer 1516,France,PROD00069,Product 69,Sports,10,2024-01-02,1983.9,2024.0,1.0,2.0,Tuesday  
72605,INV00022576,CUST03279,Customer 3279,Canada,PROD00177,Product 177,Food & Beverages,10,2023-02-20,128.3,2023.0,2.0,20.0,Monday   
72606,INV00022577,CUST01397,Customer 1397,France,PROD00134,Product 134,Home & Garden,7,2024-05-28,440.65,2024.0,5.0,28.0,Tuesday  
72607,INV00022578,CUST01648,Customer 1648,USA,PROD00197,Product 197,Food & Beverages,10,2024-05-28,3865.2,2024.0,5.0,28.0,Tuesday  
72608,INV00022579,CUST04609,Customer 4609,Australia,PROD00148,Product 148,Sports,9,2023-07-05,4231.17,2023.0,7.0,5.0,Wednesday
72609,INV00022580,CUST00089,Customer 89,India,PROD00027,Product 27,Electronics,7,2023-04-08,1116.01,2023.0,4.0,8.0,Saturday 
72610,INV00022581,CUST03090,Customer 3090,India,PROD00146,Product 146,Toys,10,2024-12-01,4684.5,2024.0,12.0,1.0,Sunday   
72611,INV00022582,CUST01579,Customer 1579,Germany,PROD00014,Product 14,Books,6,2022-08-03,2555.88,2022.0,8.0,3.0,Wednesday
72612,INV00022583,CUST02551,Customer 2551,Canada,PROD00115,Product 115,Sports,5,2024-02-12,450.95,2024.0,2.0,12.0,Monday   
72613,INV00022584,CUST01383,Customer 1383,UK,PROD00190,Product 190,Home & Garden,10,2023-06-16,1452.4,2023.0,6.0,16.0,Friday   
72614,INV00022585,CUST02229,Customer 2229,India,PROD00079,Product 79,Beauty,9,2023-02-10,1530.54,2023.0,2.0,10.0,Friday   
72615,INV00022586,CUST01461,Customer 1461,Germany,PROD00139,Product 139,Books,9,2023-01-04,74.79,2023.0,1.0,4.0,Wednesday
72616,INV00022587,CUST01571,Customer 1571,Australia,PROD00040,Product 40,Sports,6,2023-07-10,1518.24,2023.0,7.0,10.0,Monday   
72617,INV00022588,CUST00675,Customer 675,Australia,PROD00041,Product 41,Food & Beverages,7,2023-08-23,2481.99,2023.0,8.0,23.0,Wednesday
72618,INV00022589,CUST04867,Customer 4867,Australia,PROD00017,Product 17,Electronics,9,2024-11-10,276.21,2024.0,11.0,10.0,Sunday   
72619,INV00022590,CUST01491,Customer 1491,USA,PROD00113,Product 113,Toys,10,2023-04-20,762.5,2023.0,4.0,20.0,Thursday 
72620,INV00022591,CUST03757,Customer 3757,India,PROD00048,Product 48,Clothing,4,2022-09-18,1923.8,2022.0,9.0,18.0,Sunday   
72621,INV00022592,CUST03554,Customer 3554,France,PROD00158,Product 158,Home & Garden,1,2024-07-20,445.58,2024.0,7.0,20.0,Saturday 
72622,INV00022593,CUST04563,Customer 4563,Australia,PROD00101,Product 101,Books,1,2023-10-04,279.97,2023.0,10.0,4.0,Wednesday
72623,INV00022594,CUST01380,Customer 1380,Canada,PROD00034,Product 34,Clothing,7,2024-07-20,465.99,2024.0,7.0,20.0,Saturday 
72624,INV00022595,CUST01875,Customer 1875,Canada,PROD00019,Product 19,Clothing,6,2024-02-19,663.78,2024.0,2.0,19.0,Monday   
72625,INV00022596,CUST00394,Customer 394,UK,PROD00030,Product 30,Clothing,3,2024-05-31,590.04,2024.0,5.0,31.0,Friday   
72626,INV00022597,CUST02254,Customer 2254,USA,PROD00016,Product 16,Clothing,1,2023-10-05,20.27,2023.0,10.0,5.0,Thursday 
72627,INV00022598,CUST01712,Customer 1712,France,PROD00080,Product 80,Electronics,8,2022-09-14,2723.04,2022.0,9.0,14.0,Wednesday
72628,INV00022599,CUST03422,Customer 3422,Canada,PROD00002,Product 2,Home & Garden,10,2024-06-18,2822.5,2024.0,6.0,18.0,Tuesday  
72629,INV00022600,CUST03999,Customer 3999,Germany,PROD00030,Product 30,Clothing,8,2022-11-23,1573.44,2022.0,11.0,23.0,Wednesday
72630,INV00022601,CUST03911,Customer 3911,France,PROD00123,Product 123,Beauty,10,2024-09-04,3226.1,2024.0,9.0,4.0,Wednesday
72631,INV00022602,CUST01775,Customer 1775,Australia,PROD00134,Product 134,Home & Garden,5,2023-09-20,314.75,2023.0,9.0,20.0,Wednesday
72632,INV00022603,CUST00181,Customer 181,India,PROD00068,Product 68,Books,1,2024-02-22,14.8,2024.0,2.0,22.0,Thursday 
72633,INV00022604,CUST02226,Customer 2226,Australia,PROD00039,Product 39,Books,9,2023-01-06,2535.3,2023.0,1.0,6.0,Friday   
72634,INV00022605,CUST03472,Customer 3472,Germany,PROD00104,Product 104,Electronics,5,2024-12-29,531.0,2024.0,12.0,29.0,Sunday   
72635,INV00022606,CUST04044,Customer 4044,USA,PROD00191,Product 191,Food & Beverages,7,2023-11-02,2761.15,2023.0,11.0,2.0,Thursday 
72636,INV00022607,CUST01545,Customer 1545,Germany,PROD00094,Product 94,Sports,4,2023-08-21,1831.16,2023.0,8.0,21.0,Monday   
72637,INV00022608,CUST00113,Customer 113,France,PROD00180,Product 180,Toys,2,2024-08-26,361.32,2024.0,8.0,26.0,Monday   
72638,INV00022609,CUST01218,Customer 1218,UK,PROD00034,Product 34,Clothing,10,2023-12-21,665.7,2023.0,12.0,21.0,Thursday 
72639,INV00022610,CUST02466,Customer 2466,Germany,PROD00031,Product 31,Electronics,4,2023-08-28,1815.0,2023.0,8.0,28.0,Monday   
72640,INV00022611,CUST02649,Customer 2649,India,PROD00065,Product 65,Books,4,2024-12-26,510.08,2024.0,12.0,26.0,Thursday 
72641,INV00022612,CUST00998,Customer 998,Australia,PROD00130,Product 130,Beauty,1,2024-02-23,265.25,2024.0,2.0,23.0,Friday   
72642,INV00022613,CUST02841,Customer 2841,France,PROD00193,Product 193,Beauty,10,2022-05-14,2592.4,2022.0,5.0,14.0,Saturday 
72643,INV00022614,CUST04503,Customer 4503,Canada,PROD00042,Product 42,Home & Garden,2,2022-11-16,538.94,2022.0,11.0,16.0,Wednesday
72644,INV00022615,CUST03332,Customer 3332,Germany,PROD00036,Product 36,Sports,6,2024-07-10,1859.28,2024.0,7.0,10.0,Wednesday
72645,INV00022616,CUST01819,Customer 1819,Germany,PROD00045,Product 45,Sports,5,2023-05-31,789.35,2023.0,5.0,31.0,Wednesday
72646,INV00022617,CUST00072,Customer 72,Australia,PROD00181,Product 181,Clothing,9,2024-07-29,1937.34,2024.0,7.0,29.0,Monday   
72647,INV00022618,CUST02415,Customer 2415,Canada,PROD00163,Product 163,Food & Beverages,8,2022-04-26,2070.4,2022.0,4.0,26.0,Tuesday  
72648,INV00022619,CUST02414,Customer 2414,USA,PROD00147,Product 147,Electronics,9,2023-05-06,2459.61,2023.0,5.0,6.0,Saturday 
72649,INV00022620,CUST01991,Customer 1991,UK,PROD00068,Product 68,Books,7,2022-11-18,103.6,2022.0,11.0,18.0,Friday   
72650,INV00022621,CUST01148,Customer 1148,USA,PROD00063,Product 63,Toys,3,2024-10-08,1473.12,2024.0,10.0,8.0,Tuesday  
72651,INV00022622,CUST02625,Customer 2625,USA,PROD00166,Product 166,Beauty,3,2024-11-11,355.32,2024.0,11.0,11.0,Monday   
72652,INV00022623,CUST04177,Customer 4177,Germany,PROD00128,Product 128,Toys,5,2023-08-03,1688.35,2023.0,8.0,3.0,Thursday 
72653,INV00022624,CUST00211,Customer 211,Canada,PROD00036,Product 36,Sports,2,2024-08-06,619.76,2024.0,8.0,6.0,Tuesday  
72654,INV00022625,CUST01612,Customer 1612,France,PROD00054,Product 54,Toys,3,2022-10-25,1020.57,2022.0,10.0,25.0,Tuesday  
72655,INV00022626,CUST03921,Customer 3921,USA,PROD00109,Product 109,Books,4,2022-10-05,1485.52,2022.0,10.0,5.0,Wednesday
72656,INV00022627,CUST04803,Customer 4803,Australia,PROD00047,Product 47,Books,2,2024-11-02,127.3,2024.0,11.0,2.0,Saturday 
72657,INV00022628,CUST04610,Customer 4610,Germany,PROD00027,Product 27,Electronics,6,2024-01-02,956.58,2024.0,1.0,2.0,Tuesday  
72658,INV00022629,CUST04101,Customer 4101,UK,PROD00193,Product 193,Beauty,7,2022-08-08,1814.68,2022.0,8.0,8.0,Monday   
72659,INV00022630,CUST02114,Customer 2114,Australia,PROD00055,Product 55,Toys,9,2024-06-24,2829.51,2024.0,6.0,24.0,Monday   
72660,INV00022631,CUST03042,Customer 3042,France,PROD00085,Product 85,Home & Garden,2,2024-10-27,787.02,2024.0,10.0,27.0,Sunday   
72661,INV00022632,CUST01138,Customer 1138,Australia,PROD00158,Product 158,Home & Garden,9,2024-06-20,4010.22,2024.0,6.0,20.0,Thursday 
72662,INV00022633,CUST03476,Customer 3476,Germany,PROD00104,Product 104,Electronics,4,2024-07-22,424.8,2024.0,7.0,22.0,Monday   
72663,INV00022634,CUST00922,Customer 922,India,PROD00133,Product 133,Books,1,2024-09-19,91.17,2024.0,9.0,19.0,Thursday 
72664,INV00022635,CUST02646,Customer 2646,UK,PROD00131,Product 131,Sports,1,2023-06-03,128.51,2023.0,6.0,3.0,Saturday 
72665,INV00022636,CUST03699,Customer 3699,Germany,PROD00101,Product 101,Books,1,2024-08-12,279.97,2024.0,8.0,12.0,Monday   
72666,INV00022637,CUST02427,Customer 2427,USA,PROD00097,Product 97,Sports,6,2023-06-01,2932.02,2023.0,6.0,1.0,Thursday 
72667,INV00022638,CUST00190,Customer 190,India,PROD00128,Product 128,Toys,4,2023-09-01,1350.68,2023.0,9.0,1.0,Friday   
72668,INV00022639,CUST00896,Customer 896,Canada,PROD00141,Product 141,Books,6,2024-04-30,1886.88,2024.0,4.0,30.0,Tuesday  
72669,INV00022640,CUST01933,Customer 1933,Germany,PROD00120,Product 120,Electronics,6,2023-11-27,1390.32,2023.0,11.0,27.0,Monday   
72670,INV00022641,CUST01966,Customer 1966,Germany,PROD00056,Product 56,Toys,10,2024-01-03,1616.9,2024.0,1.0,3.0,Wednesday
72671,INV00022642,CUST02112,Customer 2112,USA,PROD00164,Product 164,Home & Garden,10,2022-10-27,2220.0,2022.0,10.0,27.0,Thursday 
72672,INV00022643,CUST02582,Customer 2582,India,PROD00168,Product 168,Toys,4,2024-08-02,1347.92,2024.0,8.0,2.0,Friday   
72673,INV00022644,CUST01584,Customer 1584,France,PROD00044,Product 44,Home & Garden,5,2024-01-10,1088.25,2024.0,1.0,10.0,Wednesday
72674,INV00022645,CUST02030,Customer 2030,Australia,PROD00051,Product 51,Sports,6,2024-11-17,703.38,2024.0,11.0,17.0,Sunday   
72675,INV00022646,CUST00157,Customer 157,India,PROD00101,Product 101,Books,9,2024-02-03,2519.73,2024.0,2.0,3.0,Saturday 
72676,INV00022647,CUST02378,Customer 2378,UK,PROD00078,Product 78,Books,4,2023-05-28,186.16,2023.0,5.0,28.0,Sunday   
72677,INV00022648,CUST04240,Customer 4240,India,PROD00159,Product 159,Home & Garden,3,2022-05-15,140.19,2022.0,5.0,15.0,Sunday   
72678,INV00022649,CUST02654,Customer 2654,France,PROD00069,Product 69,Sports,2,2023-11-11,396.78,2023.0,11.0,11.0,Saturday 
72679,INV00022650,CUST01443,Customer 1443,USA,PROD00122,Product 122,Beauty,1,2023-12-28,278.92,2023.0,12.0,28.0,Thursday 
72680,INV00022651,CUST03225,Customer 3225,India,PROD00097,Product 97,Sports,5,2023-02-16,2443.35,2023.0,2.0,16.0,Thursday 
72681,INV00022652,CUST04522,Customer 4522,Australia,PROD00094,Product 94,Sports,7,2024-06-02,3204.53,2024.0,6.0,2.0,Sunday   
72682,INV00022653,CUST03956,Customer 3956,India,PROD00141,Product 141,Books,7,2024-04-05,2201.36,2024.0,4.0,5.0,Friday   
72683,INV00022654,CUST04221,Customer 4221,Germany,PROD00153,Product 153,Beauty,7,2023-01-12,778.82,2023.0,1.0,12.0,Thursday 
72684,INV00022655,CUST04099,Customer 4099,UK,PROD00092,Product 92,Food & Beverages,6,2024-08-08,996.0,2024.0,8.0,8.0,Thursday 
72685,INV00022656,CUST00903,Customer 903,UK,PROD00038,Product 38,Sports,1,2023-08-31,53.27,2023.0,8.0,31.0,Thursday 
72686,INV00022657,CUST00781,Customer 781,Canada,PROD00027,Product 27,Electronics,4,2024-06-15,637.72,2024.0,6.0,15.0,Saturday 
72687,INV00022658,CUST03450,Customer 3450,Canada,PROD00015,Product 15,Electronics,4,2023-12-06,702.32,2023.0,12.0,6.0,Wednesday
72688,INV00022659,CUST04070,Customer 4070,Canada,PROD00004,Product 4,Beauty,6,2024-09-22,2134.2,2024.0,9.0,22.0,Sunday   
72689,INV00022660,CUST02760,Customer 2760,UK,PROD00079,Product 79,Beauty,7,2023-08-17,1190.42,2023.0,8.0,17.0,Thursday 
72690,INV00022661,CUST02760,Customer 2760,UK,PROD00027,Product 27,Electronics,5,2023-07-25,797.15,2023.0,7.0,25.0,Tuesday  
72691,INV00022662,CUST00732,Customer 732,Australia,PROD00072,Product 72,Electronics,4,2023-02-06,1871.28,2023.0,2.0,6.0,Monday   
72692,INV00022663,CUST04409,Customer 4409,Germany,PROD00108,Product 108,Food & Beverages,5,2022-10-16,1304.05,2022.0,10.0,16.0,Sunday   
72693,INV00022664,CUST02581,Customer 2581,USA,PROD00006,Product 6,Clothing,5,2023-12-27,2431.75,2023.0,12.0,27.0,Wednesday
72694,INV00022665,CUST01024,Customer 1024,Germany,PROD00058,Product 58,Food & Beverages,9,2024-06-28,2279.25,2024.0,6.0,28.0,Friday   
72695,INV00022666,CUST01394,Customer 1394,France,PROD00040,Product 40,Sports,9,2024-02-25,2277.36,2024.0,2.0,25.0,Sunday   
72696,INV00022667,CUST00527,Customer 527,Germany,PROD00069,Product 69,Sports,1,2024-04-08,198.39,2024.0,4.0,8.0,Monday   
72697,INV00022668,CUST00695,Customer 695,Germany,PROD00163,Product 163,Food & Beverages,2,2022-08-21,517.6,2022.0,8.0,21.0,Sunday   
72698,INV00022669,CUST00995,Customer 995,USA,PROD00148,Product 148,Sports,6,2022-05-25,2820.78,2022.0,5.0,25.0,Wednesday
72699,INV00022670,CUST00285,Customer 285,UK,PROD00170,Product 170,Food & Beverages,5,2023-06-20,529.95,2023.0,6.0,20.0,Tuesday  
72700,INV00022671,CUST01399,Customer 1399,France,PROD00172,Product 172,Sports,2,2024-01-24,820.18,2024.0,1.0,24.0,Wednesday
72701,INV00022672,CUST03438,Customer 3438,Canada,PROD00079,Product 79,Beauty,9,2023-07-13,1530.54,2023.0,7.0,13.0,Thursday 
72702,INV00022673,CUST00287,Customer 287,Canada,PROD00167,Product 167,Books,1,2022-10-01,275.7,2022.0,10.0,1.0,Saturday 
