customer_id,cluster,cluster_name,recency,frequency,monetary
CUST03103,3,Lost Customers,356,10,14267.46
CUST03104,1,Low Spenders,3,7,5317.93
CUST03105,2,Potential Loyalists,6,10,10025.03
CUST03106,2,Potential Loyalists,127,12,14868.59
CUST03107,4,Lost Customers,235,9,13663.1
CUST03108,0,Champions,28,15,16886.57
CUST03109,1,Low Spenders,111,7,3731.76
CUST03110,1,Low Spenders,132,9,4678.97
CUST03111,1,Low Spenders,74,5,10546.29
CUST03112,0,Champions,33,17,23984.84
CUST03113,4,Lost Customers,122,10,11373.98
CUST03114,0,Champions,2,14,20030.06
CUST03115,2,Potential Loyalists,68,10,13148.87
CUST03116,0,Champions,81,17,24498.89
CUST03117,2,Potential Loyalists,54,11,19696.3
CUST03118,0,Champions,100,15,21396.87
CUST03119,1,Low Spenders,160,4,6353.41
CUST03120,1,Low Spenders,28,9,9102.56
CUST03121,4,Lost Customers,179,9,15174.21
CUST03122,0,Champions,1,14,18272.09
CUST03123,2,Potential Loyalists,18,12,15283.62
CUST03124,1,Low Spenders,5,7,6821.55
CUST03125,2,Potential Loyalists,109,13,13123.81
CUST03126,4,Lost Customers,144,10,13694.44
CUST03127,1,Low Spenders,78,7,5625.86
CUST03128,1,Low Spenders,72,7,12685.22
CUST03129,4,Lost Customers,164,13,15016.88
CUST03130,4,Lost Customers,154,12,15527.33
CUST03131,4,Lost Customers,182,7,9169.11
CUST03132,2,Potential Loyalists,55,10,12103.54
CUST03133,0,Champions,202,12,26105.2
CUST03134,0,Champions,116,16,20083.17
CUST03135,1,Low Spenders,142,6,10540.9
CUST03136,0,Champions,49,14,23224.83
CUST03137,2,Potential Loyalists,31,12,17585.39
CUST03138,2,Potential Loyalists,71,11,12349.8
CUST03139,2,Potential Loyalists,95,11,12075.57
CUST03140,2,Potential Loyalists,50,8,21691.59
CUST03141,2,Potential Loyalists,72,14,14227.06
CUST03142,1,Low Spenders,31,9,10095.75
CUST03143,1,Low Spenders,50,9,10498.83
CUST03144,1,Low Spenders,66,10,8625.64
CUST03145,4,Lost Customers,242,8,9850.78
CUST03146,4,Lost Customers,128,9,14699.32
CUST03147,0,Champions,44,11,20640.17
CUST03148,2,Potential Loyalists,31,13,12355.94
CUST03149,0,Champions,16,12,20438.67
CUST03150,2,Potential Loyalists,21,14,15986.0
CUST03151,1,Low Spenders,22,4,10668.77
CUST03152,3,Lost Customers,514,6,7347.36
CUST03153,0,Champions,11,23,33106.41
CUST03154,1,Low Spenders,178,8,6425.68
CUST03155,0,Champions,37,17,31159.25
CUST03156,2,Potential Loyalists,91,10,13951.45
CUST03157,3,Lost Customers,251,7,8521.23
CUST03158,2,Potential Loyalists,46,13,17226.14
CUST03159,2,Potential Loyalists,23,10,9034.85
CUST03160,4,Lost Customers,141,9,9588.14
CUST03161,1,Low Spenders,7,7,13276.81
CUST03162,1,Low Spenders,156,4,5660.8
CUST03163,2,Potential Loyalists,27,9,15374.67
CUST03164,1,Low Spenders,80,9,9030.07
CUST03165,0,Champions,56,16,13554.78
CUST03166,3,Lost Customers,375,10,13098.14
CUST03167,2,Potential Loyalists,39,12,14442.67
CUST03168,2,Potential Loyalists,103,11,14061.76
CUST03169,1,Low Spenders,47,7,10785.36
CUST03170,2,Potential Loyalists,98,8,13962.07
CUST03171,2,Potential Loyalists,13,13,14546.66
CUST03172,2,Potential Loyalists,8,9,13502.04
CUST03173,2,Potential Loyalists,24,14,14657.18
CUST03174,1,Low Spenders,101,7,6463.63
CUST03175,0,Champions,116,11,30828.34
CUST03176,1,Low Spenders,16,6,9681.7
CUST03177,3,Lost Customers,313,7,7947.01
CUST03178,2,Potential Loyalists,50,10,14678.7
CUST03179,4,Lost Customers,132,12,16474.89
CUST03180,2,Potential Loyalists,87,13,16906.93
CUST03181,2,Potential Loyalists,39,12,18609.62
CUST03182,0,Champions,61,13,17748.17
CUST03183,3,Lost Customers,412,8,7842.69
CUST03184,4,Lost Customers,193,9,17133.17
CUST03185,1,Low Spenders,121,6,7259.27
CUST03186,2,Potential Loyalists,18,13,17237.3
CUST03187,1,Low Spenders,43,7,12759.68
CUST03188,2,Potential Loyalists,73,12,15092.19
CUST03189,2,Potential Loyalists,17,13,13110.28
CUST03190,2,Potential Loyalists,16,12,14421.87
CUST03191,1,Low Spenders,137,9,8361.27
CUST03192,1,Low Spenders,71,8,10036.93
CUST03193,4,Lost Customers,214,8,9882.17
CUST03194,2,Potential Loyalists,22,11,18659.1
CUST03195,2,Potential Loyalists,19,9,17416.71
CUST03196,1,Low Spenders,37,5,6620.37
CUST03197,2,Potential Loyalists,90,9,14341.18
CUST03198,0,Champions,31,13,19846.23
CUST03199,0,Champions,1,18,29594.1
CUST03200,1,Low Spenders,75,8,12850.66
CUST03201,0,Champions,68,16,25598.25
CUST03202,2,Potential Loyalists,45,10,15378.94
CUST03203,0,Champions,111,13,24198.71
CUST03204,2,Potential Loyalists,40,11,19975.27
CUST03205,0,Champions,75,14,20831.8
CUST03206,2,Potential Loyalists,105,13,15614.6
CUST03207,2,Potential Loyalists,18,11,13124.68
CUST03208,3,Lost Customers,304,5,7849.05
CUST03209,1,Low Spenders,86,7,13497.66
CUST03210,1,Low Spenders,103,8,5113.02
CUST03211,4,Lost Customers,225,9,14097.31
CUST03212,2,Potential Loyalists,84,9,14161.67
CUST03213,3,Lost Customers,211,5,6176.42
CUST03214,2,Potential Loyalists,115,11,18328.25
CUST03215,2,Potential Loyalists,14,12,18695.61
CUST03216,2,Potential Loyalists,32,11,11849.09
CUST03217,3,Lost Customers,334,7,7806.08
CUST03218,4,Lost Customers,203,9,19850.32
CUST03219,4,Lost Customers,286,12,17912.49
CUST03220,2,Potential Loyalists,106,12,11104.76
CUST03221,4,Lost Customers,143,6,18754.57
CUST03222,1,Low Spenders,34,8,11333.3
CUST03223,0,Champions,27,13,18118.9
CUST03224,1,Low Spenders,14,8,11873.47
CUST03225,2,Potential Loyalists,13,9,10794.29
CUST03226,0,Champions,121,14,18499.25
CUST03227,0,Champions,23,14,16169.23
CUST03228,1,Low Spenders,3,8,7195.38
CUST03229,0,Champions,190,14,19471.24
CUST03230,1,Low Spenders,109,6,13799.79
CUST03231,2,Potential Loyalists,6,9,11088.11
CUST03232,2,Potential Loyalists,103,10,12507.3
CUST03233,2,Potential Loyalists,53,10,11458.2
CUST03234,0,Champions,27,13,21183.96
CUST03235,1,Low Spenders,24,8,10427.84
CUST03236,2,Potential Loyalists,47,9,12522.59
CUST03237,0,Champions,6,21,28949.51
CUST03238,4,Lost Customers,275,9,13360.55
CUST03239,1,Low Spenders,77,8,11200.82
CUST03240,1,Low Spenders,33,6,6505.28
CUST03241,2,Potential Loyalists,53,9,13891.21
CUST03242,1,Low Spenders,2,7,8841.27
CUST03243,4,Lost Customers,202,8,9697.27
CUST03244,1,Low Spenders,33,7,10719.01
CUST03245,4,Lost Customers,197,8,11829.18
CUST03246,2,Potential Loyalists,78,11,9532.4
CUST03247,0,Champions,101,18,19612.27
CUST03248,3,Lost Customers,244,6,7531.61
CUST03249,2,Potential Loyalists,114,12,16307.3
CUST03250,2,Potential Loyalists,82,9,21491.41
CUST03251,2,Potential Loyalists,7,9,15779.13
CUST03252,2,Potential Loyalists,76,12,15250.49
CUST03253,1,Low Spenders,103,3,2595.61
CUST03254,2,Potential Loyalists,118,10,17829.16
CUST03255,2,Potential Loyalists,4,12,17012.07
CUST03256,2,Potential Loyalists,43,9,16647.48
CUST03257,0,Champions,152,14,16431.76
CUST03258,1,Low Spenders,84,6,2629.16
CUST03259,2,Potential Loyalists,118,12,13088.68
CUST03260,4,Lost Customers,212,12,18703.91
CUST03261,0,Champions,32,16,13387.82
CUST03262,4,Lost Customers,177,10,18839.51
CUST03263,2,Potential Loyalists,113,12,13424.3
CUST03264,1,Low Spenders,80,7,8856.55
CUST03265,1,Low Spenders,89,7,5268.79
CUST03266,3,Lost Customers,255,6,6560.72
CUST03267,1,Low Spenders,105,9,10586.9
CUST03268,3,Lost Customers,299,8,12443.26
CUST03269,1,Low Spenders,105,8,11080.72
CUST03270,0,Champions,106,14,19683.39
CUST03271,1,Low Spenders,14,8,10613.43
CUST03272,1,Low Spenders,185,3,6515.06
CUST03273,2,Potential Loyalists,106,10,18772.32
CUST03274,1,Low Spenders,22,9,8976.17
CUST03275,4,Lost Customers,177,8,12047.02
CUST03276,2,Potential Loyalists,39,9,11119.52
CUST03277,2,Potential Loyalists,3,10,13123.81
CUST03278,3,Lost Customers,625,3,5776.49
CUST03279,2,Potential Loyalists,61,11,10809.06
CUST03280,1,Low Spenders,1,5,2191.86
CUST03281,1,Low Spenders,20,7,11157.66
CUST03282,1,Low Spenders,28,5,5213.86
CUST03283,2,Potential Loyalists,32,13,14264.22
CUST03284,0,Champions,27,13,21971.52
CUST03285,1,Low Spenders,123,8,7113.52
CUST03286,0,Champions,61,16,20545.83
CUST03287,1,Low Spenders,12,8,7819.27
CUST03288,1,Low Spenders,27,6,3822.18
CUST03289,2,Potential Loyalists,68,11,20145.86
CUST03290,4,Lost Customers,131,11,16788.31
CUST03291,4,Lost Customers,119,10,13944.44
CUST03292,4,Lost Customers,126,9,13920.34
CUST03293,2,Potential Loyalists,59,10,13118.22
CUST03294,0,Champions,51,13,22481.24
CUST03295,2,Potential Loyalists,81,10,13312.84
CUST03296,1,Low Spenders,11,5,4508.49
CUST03297,2,Potential Loyalists,99,14,13894.45
CUST03298,2,Potential Loyalists,2,7,17028.85
CUST03299,2,Potential Loyalists,22,12,18114.46
CUST03300,2,Potential Loyalists,2,14,12274.36
CUST03301,1,Low Spenders,7,6,11923.52
CUST03302,1,Low Spenders,159,6,6514.77
CUST03303,2,Potential Loyalists,47,9,11984.45
CUST03304,4,Lost Customers,266,10,13753.26
CUST03305,2,Potential Loyalists,7,11,17130.62
CUST03306,1,Low Spenders,41,6,13014.85
CUST03307,1,Low Spenders,37,7,9454.81
CUST03308,0,Champions,17,13,23152.24
CUST03309,2,Potential Loyalists,30,11,14586.79
CUST03310,4,Lost Customers,280,10,13519.84
CUST03311,1,Low Spenders,3,6,11803.3
CUST03312,0,Champions,96,17,26867.95
CUST03313,2,Potential Loyalists,75,13,15711.51
CUST03314,4,Lost Customers,231,7,9503.16
CUST03315,3,Lost Customers,493,10,12562.52
CUST03316,4,Lost Customers,133,12,14868.02
CUST03317,2,Potential Loyalists,0,7,16183.93
CUST03318,4,Lost Customers,160,13,18081.71
CUST03319,1,Low Spenders,170,3,4838.27
CUST03320,2,Potential Loyalists,22,12,15834.56
CUST03321,2,Potential Loyalists,28,10,21017.79
CUST03322,2,Potential Loyalists,76,10,17310.45
CUST03323,1,Low Spenders,91,7,8297.47
CUST03324,1,Low Spenders,6,9,7683.77
CUST03325,1,Low Spenders,158,6,6723.18
CUST03326,4,Lost Customers,210,8,7317.73
CUST03327,2,Potential Loyalists,59,10,11430.91
CUST03328,2,Potential Loyalists,36,11,12847.86
CUST03329,2,Potential Loyalists,36,12,17278.53
CUST03330,0,Champions,51,15,23703.91
CUST03331,1,Low Spenders,110,6,9856.76
CUST03332,2,Potential Loyalists,55,11,13716.32
CUST03333,3,Lost Customers,399,6,9503.37
CUST03334,1,Low Spenders,40,7,9612.1
CUST03335,2,Potential Loyalists,1,13,10543.91
CUST03336,3,Lost Customers,372,7,11622.0
CUST03337,0,Champions,65,14,16027.16
CUST03338,1,Low Spenders,139,6,5227.55
CUST03339,2,Potential Loyalists,36,12,15343.17
CUST03340,0,Champions,44,14,15975.06
CUST03341,0,Champions,35,14,17817.78
CUST03342,1,Low Spenders,83,8,12867.78
CUST03343,2,Potential Loyalists,33,11,15069.1
CUST03344,1,Low Spenders,101,7,12251.96
CUST03345,2,Potential Loyalists,50,9,13380.31
CUST03346,1,Low Spenders,48,8,7293.58
CUST03347,2,Potential Loyalists,84,10,12960.21
CUST03348,4,Lost Customers,224,8,10797.57
CUST03349,2,Potential Loyalists,78,9,13895.5
CUST03350,2,Potential Loyalists,39,12,14813.46
CUST03351,2,Potential Loyalists,86,11,16886.96
CUST03352,0,Champions,128,13,19630.83
CUST03353,0,Champions,142,12,23799.04
CUST03354,0,Champions,52,13,25729.11
CUST03355,1,Low Spenders,57,8,12682.04
CUST03356,1,Low Spenders,19,4,6731.31
CUST03357,3,Lost Customers,417,6,6523.53
CUST03358,2,Potential Loyalists,68,10,11348.99
CUST03359,1,Low Spenders,170,7,9392.18
CUST03360,0,Champions,10,14,19584.11
CUST03361,1,Low Spenders,84,5,4980.46
CUST03362,4,Lost Customers,175,7,10477.69
CUST03363,4,Lost Customers,259,8,15455.55
CUST03364,1,Low Spenders,70,9,8250.14
CUST03365,2,Potential Loyalists,17,13,15613.19
CUST03366,2,Potential Loyalists,88,11,17559.73
CUST03367,0,Champions,45,15,28894.76
CUST03368,1,Low Spenders,19,5,6754.03
CUST03369,2,Potential Loyalists,38,14,13355.64
CUST03370,1,Low Spenders,109,6,9496.9
CUST03371,3,Lost Customers,263,7,9877.21
CUST03372,2,Potential Loyalists,36,10,11103.69
CUST03373,2,Potential Loyalists,113,10,15436.1
CUST03374,0,Champions,63,17,17797.71
CUST03375,2,Potential Loyalists,1,13,15845.62
CUST03376,2,Potential Loyalists,33,12,17276.71
CUST03377,2,Potential Loyalists,1,12,10114.48
CUST03378,1,Low Spenders,48,8,9708.14
CUST03379,2,Potential Loyalists,22,12,17922.69
CUST03380,1,Low Spenders,8,8,12098.24
CUST03381,2,Potential Loyalists,46,9,13436.48
CUST03382,4,Lost Customers,180,10,13654.5
CUST03383,2,Potential Loyalists,19,9,14615.46
CUST03384,2,Potential Loyalists,49,10,10143.58
CUST03385,2,Potential Loyalists,37,9,19001.15
CUST03386,2,Potential Loyalists,23,10,16500.74
CUST03387,1,Low Spenders,13,7,8118.06
CUST03388,1,Low Spenders,41,8,11123.99
CUST03389,0,Champions,53,13,17545.82
CUST03390,2,Potential Loyalists,50,11,10513.37
CUST03391,4,Lost Customers,189,12,14735.09
CUST03392,4,Lost Customers,147,9,9838.48
CUST03393,3,Lost Customers,455,11,16967.93
CUST03394,2,Potential Loyalists,7,12,12484.01
CUST03395,2,Potential Loyalists,14,10,15942.87
CUST03396,2,Potential Loyalists,97,10,12528.58
CUST03397,0,Champions,1,16,20310.94
CUST03398,1,Low Spenders,37,8,9929.67
CUST03399,1,Low Spenders,91,7,14438.72
CUST03400,2,Potential Loyalists,83,11,13359.61
CUST03401,0,Champions,23,12,22466.77
CUST03402,2,Potential Loyalists,34,11,16287.9
CUST03403,3,Lost Customers,498,6,11311.01
CUST03404,2,Potential Loyalists,39,9,13367.81
CUST03405,2,Potential Loyalists,79,10,17014.62
CUST03406,0,Champions,26,16,18855.55
CUST03407,2,Potential Loyalists,52,9,13342.29
CUST03408,2,Potential Loyalists,59,11,15007.11
CUST03409,2,Potential Loyalists,105,9,14354.33
CUST03410,2,Potential Loyalists,13,10,9163.67
CUST03411,1,Low Spenders,37,9,8745.87
CUST03412,3,Lost Customers,331,7,10641.3
CUST03413,2,Potential Loyalists,35,9,12417.12
CUST03414,2,Potential Loyalists,58,11,11755.34
CUST03415,3,Lost Customers,206,6,3798.87
CUST03416,1,Low Spenders,150,6,8061.32
CUST03417,4,Lost Customers,167,10,19288.83
CUST03418,0,Champions,1,16,21854.39
CUST03419,2,Potential Loyalists,56,10,9947.34
CUST03420,1,Low Spenders,131,9,8601.17
CUST03421,2,Potential Loyalists,12,9,12117.24
CUST03422,2,Potential Loyalists,19,10,12654.48
CUST03423,0,Champions,101,14,19785.49
CUST03424,2,Potential Loyalists,85,10,10885.9
CUST03425,1,Low Spenders,68,7,9113.26
CUST03426,2,Potential Loyalists,6,10,22089.31
CUST03427,4,Lost Customers,162,13,17298.75
CUST03428,1,Low Spenders,71,6,8599.11
CUST03429,2,Potential Loyalists,7,8,13037.57
CUST03430,2,Potential Loyalists,91,9,13383.62
CUST03431,0,Champions,50,14,21998.6
CUST03432,4,Lost Customers,169,8,12069.42
CUST03433,2,Potential Loyalists,13,9,18911.06
CUST03434,1,Low Spenders,57,6,10824.61
CUST03435,4,Lost Customers,137,10,15310.99
CUST03436,4,Lost Customers,269,13,23984.95
CUST03437,3,Lost Customers,289,9,9406.16
CUST03438,0,Champions,119,17,21428.34
CUST03439,0,Champions,27,14,19578.21
CUST03440,4,Lost Customers,145,9,13219.58
CUST03441,0,Champions,121,12,19641.22
CUST03442,2,Potential Loyalists,1,9,12439.03
CUST03443,2,Potential Loyalists,110,10,11349.76
CUST03444,3,Lost Customers,201,3,5941.35
CUST03445,0,Champions,29,15,21219.2
CUST03446,2,Potential Loyalists,87,12,9758.31
CUST03447,2,Potential Loyalists,17,12,13851.1
CUST03448,3,Lost Customers,518,3,1974.79
CUST03449,4,Lost Customers,178,8,11819.74
CUST03450,1,Low Spenders,44,8,12568.3
CUST03451,4,Lost Customers,195,8,12843.01
CUST03452,2,Potential Loyalists,114,10,13976.18
CUST03453,2,Potential Loyalists,7,10,12038.97
CUST03454,1,Low Spenders,40,10,6556.86
CUST03455,2,Potential Loyalists,5,11,13078.92
CUST03456,3,Lost Customers,272,8,9560.8
CUST03457,2,Potential Loyalists,32,12,16367.64
CUST03458,1,Low Spenders,136,8,9077.6
CUST03459,4,Lost Customers,231,7,11108.75
CUST03460,0,Champions,70,12,22462.43
CUST03461,0,Champions,20,16,21926.31
CUST03462,0,Champions,6,13,18359.68
CUST03463,2,Potential Loyalists,84,10,13521.96
CUST03464,1,Low Spenders,154,6,6764.99
CUST03465,1,Low Spenders,42,5,10577.91
CUST03466,4,Lost Customers,278,9,10689.65
CUST03467,0,Champions,61,12,21192.46
CUST03468,1,Low Spenders,63,7,13163.12
CUST03469,1,Low Spenders,34,5,10521.27
CUST03470,2,Potential Loyalists,8,9,13559.43
CUST03471,0,Champions,10,17,27772.71
CUST03472,1,Low Spenders,2,8,9713.76
CUST03473,4,Lost Customers,165,11,16175.07
CUST03474,1,Low Spenders,57,7,6421.02
CUST03475,1,Low Spenders,124,7,10121.4
CUST03476,0,Champions,7,19,21777.45
CUST03477,0,Champions,28,15,28795.56
CUST03478,0,Champions,80,15,20423.05
CUST03479,4,Lost Customers,142,11,18061.67
CUST03480,2,Potential Loyalists,30,11,15296.81
CUST03481,4,Lost Customers,158,10,13261.38
CUST03482,0,Champions,7,15,17818.19
CUST03483,1,Low Spenders,18,9,10251.74
CUST03484,2,Potential Loyalists,36,10,9287.87
CUST03485,1,Low Spenders,191,6,7349.02
CUST03486,0,Champions,14,12,22463.77
CUST03487,2,Potential Loyalists,8,10,11816.73
CUST03488,2,Potential Loyalists,76,10,14333.51
CUST03489,0,Champions,28,18,24451.14
CUST03490,0,Champions,9,15,30607.52
CUST03491,1,Low Spenders,166,9,5665.71
CUST03492,0,Champions,134,15,15085.55
CUST03493,0,Champions,58,12,23208.84
CUST03494,2,Potential Loyalists,9,12,13756.56
CUST03495,1,Low Spenders,105,8,9111.85
CUST03496,1,Low Spenders,22,7,12876.24
CUST03497,1,Low Spenders,61,7,8945.99
CUST03498,2,Potential Loyalists,4,11,10379.87
CUST03499,2,Potential Loyalists,114,11,13143.06
CUST03500,1,Low Spenders,119,7,8862.72
CUST03501,2,Potential Loyalists,22,12,12032.43
CUST03502,0,Champions,4,13,23468.4
CUST03503,4,Lost Customers,223,10,8899.25
CUST03504,1,Low Spenders,44,8,7874.01
CUST03505,2,Potential Loyalists,88,10,20005.89
CUST03506,0,Champions,45,13,18129.49
CUST03507,0,Champions,10,15,25245.12
CUST03508,2,Potential Loyalists,17,11,13796.61
CUST03509,1,Low Spenders,31,3,4499.57
CUST03510,0,Champions,121,11,20754.14
CUST03511,2,Potential Loyalists,40,12,18101.47
CUST03512,4,Lost Customers,211,11,15073.15
CUST03513,2,Potential Loyalists,18,11,16678.55
CUST03514,3,Lost Customers,290,8,6337.05
CUST03515,0,Champions,96,14,17541.23
CUST03516,2,Potential Loyalists,7,10,14252.43
CUST03517,3,Lost Customers,481,6,7264.37
CUST03518,1,Low Spenders,75,7,11034.43
CUST03519,1,Low Spenders,118,7,6386.54
CUST03520,0,Champions,51,14,17944.5
CUST03521,4,Lost Customers,209,7,7770.16
CUST03522,2,Potential Loyalists,39,9,12684.75
CUST03523,1,Low Spenders,28,9,7508.31
CUST03524,3,Lost Customers,341,8,6669.59
CUST03525,3,Lost Customers,315,7,7099.03
CUST03526,2,Potential Loyalists,13,9,14406.5
CUST03527,3,Lost Customers,375,4,7055.08
CUST03528,2,Potential Loyalists,79,10,13019.74
CUST03529,1,Low Spenders,38,5,11484.34
CUST03530,0,Champions,19,13,18923.36
CUST03531,4,Lost Customers,158,9,13466.61
CUST03532,2,Potential Loyalists,22,10,14529.17
CUST03533,4,Lost Customers,139,9,11577.71
CUST03534,1,Low Spenders,18,8,9679.02
CUST03535,2,Potential Loyalists,23,10,13021.27
CUST03536,1,Low Spenders,57,7,9395.55
CUST03537,1,Low Spenders,111,5,5729.82
CUST03538,2,Potential Loyalists,33,9,15866.45
CUST03539,1,Low Spenders,5,9,9061.37
CUST03540,2,Potential Loyalists,67,12,16004.45
CUST03541,1,Low Spenders,103,7,5679.86
CUST03542,0,Champions,155,14,19537.81
CUST03543,2,Potential Loyalists,19,11,17809.89
CUST03544,4,Lost Customers,168,11,13102.9
CUST03545,0,Champions,71,12,22287.88
CUST03546,1,Low Spenders,11,7,6340.35
CUST03547,0,Champions,30,13,25180.09
CUST03548,1,Low Spenders,77,7,6551.82
CUST03549,0,Champions,221,16,25403.86
CUST03550,4,Lost Customers,236,14,15081.82
CUST03551,0,Champions,37,22,35527.03
CUST03552,2,Potential Loyalists,53,10,16274.54
CUST03553,4,Lost Customers,130,9,15683.88
CUST03554,1,Low Spenders,127,3,1352.86
CUST03555,0,Champions,148,14,19680.5
CUST03556,2,Potential Loyalists,59,13,16837.62
CUST03557,2,Potential Loyalists,35,11,15317.59
CUST03558,2,Potential Loyalists,29,12,17888.71
CUST03559,2,Potential Loyalists,7,11,19166.72
CUST03560,4,Lost Customers,147,10,9693.14
CUST03561,1,Low Spenders,16,8,5160.14
CUST03562,2,Potential Loyalists,20,10,13828.13
CUST03563,2,Potential Loyalists,78,10,10454.44
CUST03564,1,Low Spenders,144,6,9953.68
CUST03565,2,Potential Loyalists,11,11,14512.9
CUST03566,1,Low Spenders,41,4,5050.74
CUST03567,0,Champions,24,13,17916.53
CUST03568,1,Low Spenders,120,8,11178.93
CUST03569,4,Lost Customers,124,9,10659.9
CUST03570,2,Potential Loyalists,88,8,14832.13
CUST03571,1,Low Spenders,16,8,10854.06
CUST03572,1,Low Spenders,129,8,9183.83
CUST03573,2,Potential Loyalists,25,11,16208.58
CUST03574,4,Lost Customers,178,11,8528.03
CUST03575,2,Potential Loyalists,48,13,16505.7
CUST03576,1,Low Spenders,12,7,8496.73
CUST03577,2,Potential Loyalists,49,12,12321.34
CUST03578,0,Champions,160,12,20156.96
CUST03579,0,Champions,2,13,28417.24
CUST03580,2,Potential Loyalists,39,10,11463.04
CUST03581,4,Lost Customers,196,10,11642.62
CUST03582,1,Low Spenders,61,7,12063.59
CUST03583,1,Low Spenders,61,7,9967.68
CUST03584,1,Low Spenders,69,7,7844.33
CUST03585,2,Potential Loyalists,27,12,14866.36
CUST03586,0,Champions,6,16,24964.78
CUST03587,4,Lost Customers,135,12,13764.11
CUST03588,2,Potential Loyalists,0,11,14244.68
CUST03589,1,Low Spenders,15,4,7854.43
CUST03590,4,Lost Customers,183,7,9927.05
CUST03591,1,Low Spenders,133,7,10145.61
CUST03592,1,Low Spenders,97,7,5623.79
CUST03593,2,Potential Loyalists,36,14,14063.07
CUST03594,2,Potential Loyalists,3,11,15099.66
CUST03595,3,Lost Customers,353,4,3197.99
CUST03596,4,Lost Customers,216,12,11325.99
CUST03597,4,Lost Customers,225,12,22899.36
CUST03598,2,Potential Loyalists,99,13,13923.05
CUST03599,1,Low Spenders,94,8,11838.47
CUST03600,2,Potential Loyalists,32,11,10959.07
CUST03601,4,Lost Customers,234,7,16297.99
CUST03602,2,Potential Loyalists,114,11,10717.11
CUST03603,3,Lost Customers,250,6,9122.65
